query,name,name_for_emails,subtypes,category,type,phone,website,address,street,city,county,state,state_code,postal_code,country,country_code,latitude,longitude,h3,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,logo,located_in,located_google_id,business_status,working_hours,working_hours_csv_compatible,other_hours,popular_times,typical_time_spent,range,prices,reservation_links,booking_appointment_link,menu_link,order_links,about,description,posts,verified,owner_id,owner_title,owner_link,location_link,location_reviews_link,place_id,google_id,cid,kgmid,reviews_id
    oleh oleh dekat hotel jogja,Pusat Oleh - Oleh Terlengkap,Pusat Oleh Oleh Terlengkap,Souvenir store,Toko Suvenir,oleh_oleh,,,"Jl. Ngasem No.8, Kadipaten, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55132",Jl. Ngasem No.8,Yogyakarta City,"Kadipaten, Kraton",Special Region of Yogyakarta,,55132.0,Indonesia,ID,-7.805191,110.3603533,898d8cb8527ffff,Asia/Jakarta,,False,4.5,122.0,https://search.google.com/local/reviews?placeid=ChIJKRN_3o1Xei4RHWaI5EJWlHY&q=*&authuser=0&hl=en&gl=ID,,"{""1"": 5, ""2"": 2, ""3"": 7, ""4"": 25, ""5"": 83}",5.0,2.0,7.0,25.0,83.0,45,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOggh6zQtRHpk1XINl3hFJ5IwoBAEr_AVDSKvd_fnxiFS7HzXyCMmIrarb13gbNpXTPa-yCF4-tQ-p5d6POTd5X6be3QgJZW1UUemMs2QpNFEnKn4kIlyXz9eCiNHCzdQoaLwG=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOggh6zQtRHpk1XINl3hFJ5IwoBAEr_AVDSKvd_fnxiFS7HzXyCMmIrarb13gbNpXTPa-yCF4-tQ-p5d6POTd5X6be3QgJZW1UUemMs2QpNFEnKn4kIlyXz9eCiNHCzdQoaLwG=w1600-h1000-k-no,,,,OPERATIONAL,,,,,,,,,,,,"{""Planning"": {""Quick visit"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",,,False,,Pusat Oleh - Oleh Terlengkap,,"https://www.google.com/maps/place/Pusat+Oleh+-+Oleh+Terlengkap/@-7.805191,110.3603533,14z/data=!4m8!1m2!2m1!1sPusat+Oleh+-+Oleh+Terlengkap!3m4!1s0x2e7a578dde7f1329:0x76945642e488661d!8m2!3d-7.805191!4d110.3603533","https://www.google.com/maps/place/Pusat+Oleh+-+Oleh+Terlengkap/@-7.805191,110.3603533,13.99z/data=!4m16!1m7!3m6!1s0x2e7a578dde7f1329:0x76945642e488661d!2sPusat+Oleh+-+Oleh+Terlengkap!8m2!3d-7.805191!4d110.3603533!16s%2Fg%2F11ckvg1dmb!3m7!1s0x2e7a578dde7f1329:0x76945642e488661d!8m2!3d-7.805191!4d110.3603533!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJKRN_3o1Xei4RHWaI5EJWlHY,0x2e7a578dde7f1329:0x76945642e488661d,8544549238330648093,/g/11jk6kmz5v,8.544549238330649e+18
    oleh oleh dekat hotel jogja,Krisna Oleh-Oleh Nusantara Jogja,Krisna Oleh Oleh Nusantara Jogja,Gift shop,Gift shop,oleh_oleh,+62 811-2700-3574,,"Mataram St No.31, Suryatmajan, Danurejan, Yogyakarta City, Special Region of Yogyakarta 55213",Mataram St No.31,Yogyakarta City,"Suryatmajan, Danurejan",Special Region of Yogyakarta,,55213.0,Indonesia,ID,-7.793338899999999,110.3668564,898d8cb81d3ffff,Asia/Jakarta,,False,4.7,875.0,https://search.google.com/local/reviews?placeid=ChIJP-7ITwBZei4Ra3RhZ0Iz-GI&q=*&authuser=0&hl=en&gl=ID,,"{""1"": 24, ""2"": 7, ""3"": 30, ""4"": 110, ""5"": 704}",24.0,7.0,30.0,110.0,704.0,727,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmWqZONS_zAl1SNuOlYHzNrF-W7MkgyN2qGODmKb3LD23tNea67-qVnWnzoaWQ2xCIuMRjkzQHpqBGaVwf7pH8Tj3oORkhRu_BN9IfwbOLPglGqjsBLZ203pyYKskEjd5QmK3KD0F_i8tE=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmWqZONS_zAl1SNuOlYHzNrF-W7MkgyN2qGODmKb3LD23tNea67-qVnWnzoaWQ2xCIuMRjkzQHpqBGaVwf7pH8Tj3oORkhRu_BN9IfwbOLPglGqjsBLZ203pyYKskEjd5QmK3KD0F_i8tE=w1600-h1000-k-no,https://lh3.googleusercontent.com/-y2GjS5cFUZE/AAAAAAAAAAI/AAAAAAAAAAA/kaXXOpFFwKE/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Monday"": [""9.00am-10.00pm""], ""Tuesday"": [""9.00am-10.00pm""], ""Wednesday"": [""9.00am-10.00pm""], ""Thursday"": [""9.00am-10.00pm""], ""Friday"": [""9.00am-10.00pm""], ""Saturday"": [""9.00am-10.00pm""], ""Sunday"": [""9.00am-10.00pm""]}","Sunday,9.00am,10.00pm|Monday,9.00am,10.00pm|Tuesday,9.00am,10.00pm|Wednesday,9.00am,10.00pm|Thursday,9.00am,10.00pm|Friday,9.00am,10.00pm|Saturday,9.00am,10.00pm",,,,,,,,,,"{""Service options"": {""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Planning"": {""Quick visit"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",,,True,106990379809435198960,Krisna Oleh-Oleh Nusantara Jogja,https://www.google.com/maps/contrib/106990379809435198960,"https://www.google.com/maps/place/Krisna+Oleh-Oleh+Nusantara+Jogja/@-7.793338899999999,110.36685639999999,14z/data=!4m8!1m2!2m1!1sKrisna+Oleh-Oleh+Nusantara+Jogja!3m4!1s0x2e7a59004fc8ee3f:0x62f833426761746b!8m2!3d-7.793338899999999!4d110.36685639999999","https://www.google.com/maps/place/Krisna+Oleh-Oleh+Nusantara+Jogja/@-7.793338899999999,110.36685639999999,13.99z/data=!4m16!1m7!3m6!1s0x2e7a59004fc8ee3f:0x62f833426761746b!2sKrisna+Oleh-Oleh+Nusantara+Jogja!8m2!3d-7.793338899999999!4d110.36685639999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x2e7a59004fc8ee3f:0x62f833426761746b!8m2!3d-7.793338899999999!4d110.36685639999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJP-7ITwBZei4Ra3RhZ0Iz-GI,0x2e7a59004fc8ee3f:0x62f833426761746b,7131506370236478571,/g/11vxygq6mt,7.131506370236478e+18
    oleh oleh dekat hotel jogja,Pusat Oleh-oleh Jogja,Pusat Oleh Oleh Jogja,unknown,unknown,oleh_oleh,,,"Notoprajan, Ngampilan, Yogyakarta City, Special Region of Yogyakarta",,Yogyakarta City,"Notoprajan, Ngampilan",Special Region of Yogyakarta,,,Indonesia,ID,-7.803349099999999,110.3561517,898d8cbaa5bffff,Asia/Jakarta,,False,4.7,11.0,https://search.google.com/local/reviews?placeid=ChIJDx0SwoxXei4RIaz17LM5UG4&q=*&authuser=0&hl=en&gl=ID,,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 1, ""5"": 9}",0.0,0.0,1.0,1.0,9.0,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o5HIn7cI_p_IwHQnYomHWA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=9.886161&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o5HIn7cI_p_IwHQnYomHWA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=9.886161&pitch=0&thumbfov=100,,,,OPERATIONAL,,,,,,,,,,,,,,,False,,Pusat Oleh-oleh Jogja,,"https://www.google.com/maps/place/Pusat+Oleh-oleh+Jogja/@-7.803349099999999,110.3561517,14z/data=!4m8!1m2!2m1!1sPusat+Oleh-oleh+Jogja!3m4!1s0x2e7a578cc2121d0f:0x6e5039b3ecf5ac21!8m2!3d-7.803349099999999!4d110.3561517","https://www.google.com/maps/place/Pusat+Oleh-oleh+Jogja/@-7.803349099999999,110.3561517,13.99z/data=!4m16!1m7!3m6!1s0x2e7a578cc2121d0f:0x6e5039b3ecf5ac21!2sPusat+Oleh-oleh+Jogja!8m2!3d-7.803349099999999!4d110.3561517!16s%2Fg%2F11ckvg1dmb!3m7!1s0x2e7a578cc2121d0f:0x6e5039b3ecf5ac21!8m2!3d-7.803349099999999!4d110.3561517!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJDx0SwoxXei4RIaz17LM5UG4,0x2e7a578cc2121d0f:0x6e5039b3ecf5ac21,7948916787246378017,/g/11thk4834w,7.948916787246378e+18
    oleh oleh dekat hotel jogja,Toko Oleh-oleh Khas Jogja BU TINI,Toko Oleh Oleh Khas Jogja Bu Tini,Store,Toko,oleh_oleh,+62 274 566184,,"Mataram St No.194, Suryatmajan, Danurejan, Yogyakarta City, Special Region of Yogyakarta 55213",Mataram St No.194,Yogyakarta City,"Suryatmajan, Danurejan",Special Region of Yogyakarta,,55213.0,Indonesia,ID,-7.7939808,110.3677481,898d8cb856bffff,Asia/Jakarta,,False,4.4,637.0,https://search.google.com/local/reviews?placeid=ChIJJfWgQChYei4RYYOSQ-y-CZE&q=*&authuser=0&hl=en&gl=ID,,"{""1"": 20, ""2"": 10, ""3"": 72, ""4"": 159, ""5"": 376}",20.0,10.0,72.0,159.0,376.0,93,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2nsC33Sds6UslxSU4jwSDsjNAfFpq418UVbi4tWurM7aJindO1R5MQ8HyUpIQq68YnVAHThRx2Sd7SoixKhIeGiO8WORJ6dqdvTW8ZM_Evp3GeMeTMFXZ70jWDne0MRqnLiyCDQ=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2nsC33Sds6UslxSU4jwSDsjNAfFpq418UVbi4tWurM7aJindO1R5MQ8HyUpIQq68YnVAHThRx2Sd7SoixKhIeGiO8WORJ6dqdvTW8ZM_Evp3GeMeTMFXZ70jWDne0MRqnLiyCDQ=w1600-h1000-k-no,https://lh5.googleusercontent.com/-7EuDRC7tacQ/AAAAAAAAAAI/AAAAAAAAAAA/fPH8J7SXlgw/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Monday"": [""7.30am-9.00pm""], ""Tuesday"": [""7.30am-9.00pm""], ""Wednesday"": [""7.30am-9.00pm""], ""Thursday"": [""7.30am-9.00pm""], ""Friday"": [""7.30am-9.00pm""], ""Saturday"": [""7.30am-9.00pm""], ""Sunday"": [""7.30am-9.00pm""]}","Sunday,7.30am,9.00pm|Monday,7.30am,9.00pm|Tuesday,7.30am,9.00pm|Wednesday,7.30am,9.00pm|Thursday,7.30am,9.00pm|Friday,7.30am,9.00pm|Saturday,7.30am,9.00pm",,,,,,,,,,"{""Service options"": {""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": false, ""Wheelchair-accessible entrance"": false}, ""Planning"": {""Quick visit"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}}",Unfussy store carrying souvenirs & traditional foods & snacks such as bakpia (moon cakes).,,True,103269922601394460712,Toko Oleh-oleh Khas Jogja BU TINI,https://www.google.com/maps/contrib/103269922601394460712,"https://www.google.com/maps/place/Toko+Oleh-oleh+Khas+Jogja+BU+TINI/@-7.7939808,110.3677481,14z/data=!4m8!1m2!2m1!1sToko+Oleh-oleh+Khas+Jogja+BU+TINI!3m4!1s0x2e7a582840a0f525:0x9109beec43928361!8m2!3d-7.7939808!4d110.3677481","https://www.google.com/maps/place/Toko+Oleh-oleh+Khas+Jogja+BU+TINI/@-7.7939808,110.3677481,13.99z/data=!4m16!1m7!3m6!1s0x2e7a582840a0f525:0x9109beec43928361!2sToko+Oleh-oleh+Khas+Jogja+BU+TINI!8m2!3d-7.7939808!4d110.3677481!16s%2Fg%2F11ckvg1dmb!3m7!1s0x2e7a582840a0f525:0x9109beec43928361!8m2!3d-7.7939808!4d110.3677481!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJJfWgQChYei4RYYOSQ-y-CZE,0x2e7a582840a0f525:0x9109beec43928361,10451094332245181281,/g/1hm5669kf,-7.99564974146437e+18
    oleh oleh dekat hotel jogja,Olah Oleh Raminten,Olah Oleh Raminten,Souvenir store,Toko Suvenir,oleh_oleh,+62 822-2100-1068,http://olaholehraminten.co.id/,"Jl. Letjen Suprapto No.68, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",Jl. Letjen Suprapto No.68,Yogyakarta City,Ngampilan,Special Region of Yogyakarta,,55261.0,Indonesia,ID,-7.7963089,110.3567999,898d8cb818fffff,Asia/Jakarta,,False,4.9,268.0,https://search.google.com/local/reviews?placeid=ChIJ2dnRdA9Zei4RbNJrh6VhjyQ&q=*&authuser=0&hl=en&gl=ID,,"{""1"": 0, ""2"": 1, ""3"": 5, ""4"": 8, ""5"": 254}",0.0,1.0,5.0,8.0,254.0,106,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFh98lLQGKjbmbBd8YZpZWcMBnB8nk1ZMr18Lk-uhXCLcdr2oTAHYMChOv05rGcAeo4-66kI0i4vp4gNAkIdLVS1tvnb_qvvBr3s5UvtAXztXNj9yySa_flWjinuMo-438Gfy7shg=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFh98lLQGKjbmbBd8YZpZWcMBnB8nk1ZMr18Lk-uhXCLcdr2oTAHYMChOv05rGcAeo4-66kI0i4vp4gNAkIdLVS1tvnb_qvvBr3s5UvtAXztXNj9yySa_flWjinuMo-438Gfy7shg=w1600-h1000-k-no,https://lh6.googleusercontent.com/-sgbrogUEgr0/AAAAAAAAAAI/AAAAAAAAAAA/Nr_LbdVWHzE/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}","Sunday,12:00 AM,12:00 AM|Monday,12:00 AM,12:00 AM|Tuesday,12:00 AM,12:00 AM|Wednesday,12:00 AM,12:00 AM|Thursday,12:00 AM,12:00 AM|Friday,12:00 AM,12:00 AM|Saturday,12:00 AM,12:00 AM",,,,,,,,,,"{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""On-site services"": true}, ""Accessibility"": {""Assistive hearing loop"": false, ""Wheelchair-accessible seating"": false, ""Wheelchair-accessible toilet"": false}, ""Amenities"": {""Gender-neutral toilets"": true, ""Wi-Fi"": true}, ""Planning"": {""Quick visit"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""Free multi-storey car park"": true, ""Free of charge street parking"": true, ""Free parking lot"": true, ""On-site parking"": true}}",,,True,116606582159620552912,Olah Oleh Raminten,https://www.google.com/maps/contrib/116606582159620552912,"https://www.google.com/maps/place/Olah+Oleh+Raminten/@-7.7963089,110.3567999,14z/data=!4m8!1m2!2m1!1sOlah+Oleh+Raminten!3m4!1s0x2e7a590f74d1d9d9:0x248f61a5876bd26c!8m2!3d-7.7963089!4d110.3567999","https://www.google.com/maps/place/Olah+Oleh+Raminten/@-7.7963089,110.3567999,13.99z/data=!4m16!1m7!3m6!1s0x2e7a590f74d1d9d9:0x248f61a5876bd26c!2sOlah+Oleh+Raminten!8m2!3d-7.7963089!4d110.3567999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x2e7a590f74d1d9d9:0x248f61a5876bd26c!8m2!3d-7.7963089!4d110.3567999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJ2dnRdA9Zei4RbNJrh6VhjyQ,0x2e7a590f74d1d9d9:0x248f61a5876bd26c,2634431670604517996,/g/11wnc335t_,2.634431670604518e+18
    oleh oleh dekat hotel jogja,Oleh Oleh Jogja,Oleh Oleh Jogja,Souvenir store,Souvenir store,oleh_oleh,+62 857-2590-7688,,"Malioboro Mall, Toko VILLA, Jl. Malioboro No.101, RW.001, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271","Malioboro Mall, Toko VILLA, Jl. Malioboro No.101, RW.001",Yogyakarta City,"Sosromenduran, Gedong Tengen",Special Region of Yogyakarta,,55271.0,Indonesia,ID,-7.793171,110.3655261,898d8cb81d3ffff,Asia/Jakarta,,False,4.5,18.0,https://search.google.com/local/reviews?placeid=ChIJlcLeMyZYei4R9bjTyOvdfI0&q=*&authuser=0&hl=en&gl=ID,,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 7, ""5"": 10}",0.0,0.0,1.0,7.0,10.0,24,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGN7oR1OqbVDzCzyqy2hbHDnhOLEd94iJjW58nXkHqMJaIV7pQ39ieyCf8hU_f9dEqPIZm6eUbdiQYP6vFVmxrHGV6KBA1mpsc9OVxLApoXKcmh5tYrydMYwE6ULp0N0S1YUjkC=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGN7oR1OqbVDzCzyqy2hbHDnhOLEd94iJjW58nXkHqMJaIV7pQ39ieyCf8hU_f9dEqPIZm6eUbdiQYP6vFVmxrHGV6KBA1mpsc9OVxLApoXKcmh5tYrydMYwE6ULp0N0S1YUjkC=w1600-h1000-k-no,,,,OPERATIONAL,"{""Monday"": [""9.00am-9.00pm""], ""Tuesday"": [""9.00am-9.00pm""], ""Wednesday"": [""9.00am-9.00pm""], ""Thursday"": [""9.00am-9.00pm""], ""Friday"": [""9.00am-9.00pm""], ""Saturday"": [""9.00am-9.00pm""], ""Sunday"": [""9.00am-9.00pm""]}","Sunday,9.00am,9.00pm|Monday,9.00am,9.00pm|Tuesday,9.00am,9.00pm|Wednesday,9.00am,9.00pm|Thursday,9.00am,9.00pm|Friday,9.00am,9.00pm|Saturday,9.00am,9.00pm",,,,,,,,,,"{""Service options"": {""Delivery"": true}, ""Planning"": {""Quick visit"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",,,False,,Oleh Oleh Jogja,,"https://www.google.com/maps/place/Oleh+Oleh+Jogja/@-7.793171,110.3655261,14z/data=!4m8!1m2!2m1!1sOleh+Oleh+Jogja!3m4!1s0x2e7a582633dec295:0x8d7cddebc8d3b8f5!8m2!3d-7.793171!4d110.3655261","https://www.google.com/maps/place/Oleh+Oleh+Jogja/@-7.793171,110.3655261,13.99z/data=!4m16!1m7!3m6!1s0x2e7a582633dec295:0x8d7cddebc8d3b8f5!2sOleh+Oleh+Jogja!8m2!3d-7.793171!4d110.3655261!16s%2Fg%2F11ckvg1dmb!3m7!1s0x2e7a582633dec295:0x8d7cddebc8d3b8f5!8m2!3d-7.793171!4d110.3655261!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJlcLeMyZYei4R9bjTyOvdfI0,0x2e7a582633dec295:0x8d7cddebc8d3b8f5,10195267661216332021,/g/11g6xr9m0d,-8.25147641249322e+18
    pusat souvenir jogja,JogjaSouvenir,Jogjasouvenir,"Souvenir store, Glass merchant, Souvenir manufacturer, Wedding souvenir shop",Souvenir store,oleh_oleh,+62 853-3015-3051,https://www.jogjasouvenir.com/,"Jl. Pugeran No.24, Suryodiningratan, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55141",Jl. Pugeran No.24,Yogyakarta City,"Suryodiningratan, Mantrijeron",Special Region of Yogyakarta,,55141.0,Indonesia,ID,-7.8150805,110.3577066,898d8cbae6fffff,Asia/Jakarta,,False,4.7,198.0,https://search.google.com/local/reviews?placeid=ChIJ4-ngTmxXei4RUWpTxJADQhs&q=*&authuser=0&hl=en&gl=ID,,"{""1"": 3, ""2"": 3, ""3"": 11, ""4"": 14, ""5"": 167}",3.0,3.0,11.0,14.0,167.0,236,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBsrvWiO9QngnCQMrzgDB5OE3VP-7FqO-A-b03HC3Iy-RnOAkUCkiLmwJpx9RvQvSUHi2Zl06EOfOgvSm4oALX5Gy4Ad5hJbHbGgebhkzzIzZTMzpnpexo-AxNBJz6aDfIaBo=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBsrvWiO9QngnCQMrzgDB5OE3VP-7FqO-A-b03HC3Iy-RnOAkUCkiLmwJpx9RvQvSUHi2Zl06EOfOgvSm4oALX5Gy4Ad5hJbHbGgebhkzzIzZTMzpnpexo-AxNBJz6aDfIaBo=w1600-h1000-k-no,https://lh3.googleusercontent.com/-KV1VwtUYlx8/AAAAAAAAAAI/AAAAAAAAAAA/YOoqw-1LxAg/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Monday"": [""9.00am-5.00pm""], ""Tuesday"": [""9.00am-5.00pm""], ""Wednesday"": [""9.00am-5.00pm""], ""Thursday"": [""9.00am-5.00pm""], ""Friday"": [""9.00am-5.00pm""], ""Saturday"": [""9.00am-5.00pm""], ""Sunday"": [""Closed""]}","Monday,9.00am,5.00pm|Tuesday,9.00am,5.00pm|Wednesday,9.00am,5.00pm|Thursday,9.00am,5.00pm|Friday,9.00am,5.00pm|Saturday,9.00am,5.00pm","[{""lunch"": {""Monday"": ""12.00-1.00 pm"", ""Tuesday"": ""12.00-1.00 pm"", ""Wednesday"": ""12.00-1.00 pm"", ""Thursday"": ""12.00-1.00 pm"", ""Friday"": ""12.00-1.00 pm"", ""Saturday"": ""12.00-1.00 pm"", ""Sunday"": ""Closed""}}]",,,,,,,,,"{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""On-site services"": true}, ""Payments"": {""Debit cards"": true}}",,,True,101022537233539447493,JogjaSouvenir,https://www.google.com/maps/contrib/101022537233539447493,"https://www.google.com/maps/place/JogjaSouvenir/@-7.8150805,110.3577066,14z/data=!4m8!1m2!2m1!1sJogjaSouvenir!3m4!1s0x2e7a576c4ee0e9e3:0x1b420390c4536a51!8m2!3d-7.8150805!4d110.3577066","https://www.google.com/maps/place/JogjaSouvenir/@-7.8150805,110.3577066,13.99z/data=!4m16!1m7!3m6!1s0x2e7a576c4ee0e9e3:0x1b420390c4536a51!2sJogjaSouvenir!8m2!3d-7.8150805!4d110.3577066!16s%2Fg%2F11ckvg1dmb!3m7!1s0x2e7a576c4ee0e9e3:0x1b420390c4536a51!8m2!3d-7.8150805!4d110.3577066!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJ4-ngTmxXei4RUWpTxJADQhs,0x2e7a576c4ee0e9e3:0x1b420390c4536a51,1964136307790932561,/g/1ptws08bs,1.9641363077909325e+18
    pusat souvenir jogja,Souvenir Jogja Ira,Souvenir Jogja Ira,Gift shop,Toko Suvenir,oleh_oleh,+62 811-2641-397,https://linktr.ee/Ghanaiyyagroup,"Rumah No 27 utara masjid Nurul falah, Bedreg, Maguwoharjo, Meguwo, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281","Rumah No 27 utara masjid Nurul falah, Bedreg, Maguwoharjo",Sleman Regency,"Meguwo, Maguwoharjo, Depok",Special Region of Yogyakarta,,55281.0,Indonesia,ID,-7.7680748,110.4380465,898d8cbb207ffff,Asia/Jakarta,,False,4.9,380.0,https://search.google.com/local/reviews?placeid=ChIJ9WwiMMpbei4R7KManyLbYtk&q=*&authuser=0&hl=en&gl=ID,,"{""1"": 7, ""2"": 0, ""3"": 3, ""4"": 14, ""5"": 356}",7.0,0.0,3.0,14.0,356.0,430,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1_XKFE9Ko5Vk5h2bBlf5E-4-uu21foKHlyusjyD2I5LCg9dKgECvLybK8c8mKExYIFqzJxpkqMSE309inp4PRP-6_CfabrfVVD0qOoi97gMTD5H2k0WQmbvDQV3EWNCjT1swXHQ=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1_XKFE9Ko5Vk5h2bBlf5E-4-uu21foKHlyusjyD2I5LCg9dKgECvLybK8c8mKExYIFqzJxpkqMSE309inp4PRP-6_CfabrfVVD0qOoi97gMTD5H2k0WQmbvDQV3EWNCjT1swXHQ=w1600-h1000-k-no,https://lh3.googleusercontent.com/-0G3Uw3MSVe8/AAAAAAAAAAI/AAAAAAAAAAA/kVBxekBGBOI/s44-p-k-no-ns-nd/photo.jpg,,,OPERATIONAL,"{""Monday"": [""8.00am-4.00pm""], ""Tuesday"": [""8.00am-4.00pm""], ""Wednesday"": [""8.00am-4.00pm""], ""Thursday"": [""8.00am-4.00pm""], ""Friday"": [""Closed""], ""Saturday"": [""8.00am-4.00pm""], ""Sunday"": [""8.00am-4.00pm""]}","Sunday,8.00am,4.00pm|Monday,8.00am,4.00pm|Tuesday,8.00am,4.00pm|Wednesday,8.00am,4.00pm|Thursday,8.00am,4.00pm|Saturday,8.00am,4.00pm","[{""online_service_hours"": {""Monday"": ""9.00 am-4.00 pm"", ""Tuesday"": ""9.00 am-4.00 pm"", ""Wednesday"": ""9.00 am-4.00 pm"", ""Thursday"": ""9.00 am-4.00 pm"", ""Friday"": ""Closed"", ""Saturday"": ""9.00 am-4.00 pm"", ""Sunday"": ""9.00 am-4.00 pm""}}]",,,,,,,,,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""On-site services"": true}, ""Parking"": {""Free multi-storey car park"": true, ""Free of charge street parking"": true, ""Free parking lot"": true, ""On-site parking"": true}, ""Other"": {""Identifies as women-owned"": true}}",,,True,113639139380029568980,Souvenir Jogja Ira,https://www.google.com/maps/contrib/113639139380029568980,"https://www.google.com/maps/place/Souvenir+Jogja+Ira/@-7.7680748,110.4380465,14z/data=!4m8!1m2!2m1!1sSouvenir+Jogja+Ira!3m4!1s0x2e7a5bca30226cf5:0xd962db229f1aa3ec!8m2!3d-7.7680748!4d110.4380465","https://www.google.com/maps/place/Souvenir+Jogja+Ira/@-7.7680748,110.4380465,13.99z/data=!4m16!1m7!3m6!1s0x2e7a5bca30226cf5:0xd962db229f1aa3ec!2sSouvenir+Jogja+Ira!8m2!3d-7.7680748!4d110.4380465!16s%2Fg%2F11ckvg1dmb!3m7!1s0x2e7a5bca30226cf5:0xd962db229f1aa3ec!8m2!3d-7.7680748!4d110.4380465!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJ9WwiMMpbei4R7KManyLbYtk,0x2e7a5bca30226cf5:0xd962db229f1aa3ec,15664323395692700652,/g/11gnsly1l2,-2.782420678016851e+18
